# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00
-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00
-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00
-2.299999999999999378e+00,1.657251848047907499e-03,-2.299999999999999378e+00,1.657251848047907499e-03,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,1.657251848047907499e-03,-2.299999999999999378e+00,0.000000000000000000e+00
-2.099999999999999201e+00,1.641825999841148853e-01,-2.099999999999999201e+00,1.555131023015135505e-01,-2.099999999999999201e+00,8.669497682601341737e-03,-2.099999999999999201e+00,1.513240262769867395e-01,-2.099999999999999201e+00,1.285857370712813891e-02,-2.099999999999999201e+00,0.000000000000000000e+00
-1.899999999999999023e+00,5.600676351946809461e+00,-1.899999999999999023e+00,5.562918404968447916e+00,-1.899999999999999023e+00,3.775794697836105940e-02,-1.899999999999999023e+00,5.586311713757227793e+00,-1.899999999999999023e+00,1.436463818958292303e-02,-1.899999999999999023e+00,0.000000000000000000e+00
-1.699999999999998845e+00,5.394120386106573406e+00,-1.699999999999998845e+00,5.373314999653418411e+00,-1.699999999999998845e+00,2.080538645315906446e-02,-1.699999999999998845e+00,5.359783540636311905e+00,-1.699999999999998845e+00,3.433684547025964151e-02,-1.699999999999998845e+00,0.000000000000000000e+00
-1.499999999999998668e+00,2.844847900894459602e+00,-1.499999999999998668e+00,2.812838396249579542e+00,-1.499999999999998668e+00,3.200950464485388669e-02,-1.499999999999998668e+00,2.771247255297121903e+00,-1.499999999999998668e+00,7.360064559733574263e-02,-1.499999999999998668e+00,0.000000000000000000e+00
-1.299999999999998490e+00,2.654099215365390396e+00,-1.299999999999998490e+00,2.606755431483562813e+00,-1.299999999999998490e+00,4.734378388182778480e-02,-1.299999999999998490e+00,2.561524104589013362e+00,-1.299999999999998490e+00,9.257511077638233554e-02,-1.299999999999998490e+00,0.000000000000000000e+00
-1.099999999999998312e+00,2.727559347651391075e+00,-1.099999999999998312e+00,2.675950497938156758e+00,-1.099999999999998312e+00,5.160884971322324266e-02,-1.099999999999998312e+00,2.603235250673092249e+00,-1.099999999999998312e+00,1.243240969782883482e-01,-1.099999999999998312e+00,0.000000000000000000e+00
-8.999999999999981348e-01,2.629795692725976242e+00,-8.999999999999981348e-01,2.555809608001562871e+00,-8.999999999999981348e-01,7.398608472442509687e-02,-8.999999999999981348e-01,2.498871481968566677e+00,-8.999999999999981348e-01,1.309242107574081215e-01,-8.999999999999981348e-01,0.000000000000000000e+00
-6.999999999999979572e-01,2.534877231508658291e+00,-6.999999999999979572e-01,2.463092762836998517e+00,-6.999999999999979572e-01,7.178446867165867717e-02,-6.999999999999979572e-01,2.425772272660604134e+00,-6.999999999999979572e-01,1.091049588480546978e-01,-6.999999999999979572e-01,0.000000000000000000e+00
-4.999999999999977796e-01,2.670743401564040553e+00,-4.999999999999977796e-01,2.465120456900251167e+00,-4.999999999999977796e-01,2.056229446638031255e-01,-4.999999999999977796e-01,2.539089180577471794e+00,-4.999999999999977796e-01,1.316542209865784463e-01,-4.999999999999977796e-01,0.000000000000000000e+00
-2.999999999999976019e-01,2.793813462346333321e+00,-2.999999999999976019e-01,2.407672032017605712e+00,-2.999999999999976019e-01,3.861414303287079020e-01,-2.999999999999976019e-01,2.667624910321704679e+00,-2.999999999999976019e-01,1.261885520246169012e-01,-2.999999999999976019e-01,0.000000000000000000e+00
-9.999999999999742428e-02,2.722625754539125253e+00,-9.999999999999742428e-02,2.202635824202971992e+00,-9.999999999999742428e-02,5.199899303361631420e-01,-9.999999999999742428e-02,2.558452332246654137e+00,-9.999999999999742428e-02,1.641734222924650932e-01,-9.999999999999742428e-02,0.000000000000000000e+00
1.000000000000027534e-01,2.736629725032909910e+00,1.000000000000027534e-01,2.071896844656578640e+00,1.000000000000027534e-01,6.647328803763409288e-01,1.000000000000027534e-01,2.532653051473090944e+00,1.000000000000027534e-01,2.039766735598269876e-01,1.000000000000027534e-01,0.000000000000000000e+00
3.000000000000029310e-01,2.722544146012806365e+00,3.000000000000029310e-01,1.868198749081186882e+00,3.000000000000029310e-01,8.543453969316255892e-01,3.000000000000029310e-01,2.469665341678442871e+00,3.000000000000029310e-01,2.528788043343731529e-01,3.000000000000029310e-01,0.000000000000000000e+00
5.000000000000031086e-01,2.676234822360620047e+00,5.000000000000031086e-01,1.616010376109971114e+00,5.000000000000031086e-01,1.060224446250650709e+00,5.000000000000031086e-01,2.394135203885167762e+00,5.000000000000031086e-01,2.820996184754471225e-01,5.000000000000031086e-01,0.000000000000000000e+00
7.000000000000032863e-01,2.782144610432717879e+00,7.000000000000032863e-01,1.447487989657082696e+00,7.000000000000032863e-01,1.334656620775634073e+00,7.000000000000032863e-01,2.432705100641268547e+00,7.000000000000032863e-01,3.494395097914479442e-01,7.000000000000032863e-01,0.000000000000000000e+00
9.000000000000034639e-01,2.751532649792251206e+00,9.000000000000034639e-01,1.177002323709011700e+00,9.000000000000034639e-01,1.574530326083242837e+00,9.000000000000034639e-01,2.403835347786699828e+00,9.000000000000034639e-01,3.476973020055569297e-01,9.000000000000034639e-01,0.000000000000000000e+00
1.100000000000003642e+00,2.082192934105631554e+00,1.100000000000003642e+00,7.850638356054999711e-01,1.100000000000003642e+00,1.297129098500144906e+00,1.100000000000003642e+00,1.830216305299445567e+00,1.100000000000003642e+00,2.519766288061683346e-01,1.100000000000003642e+00,0.000000000000000000e+00
1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00
1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00
1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00
