# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00
-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00
-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00
-2.299999999999999378e+00,1.890760090492382369e-04,-2.299999999999999378e+00,1.890760090492382369e-04,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,1.890760090492382369e-04
-2.099999999999999201e+00,1.786041041339850199e+00,-2.099999999999999201e+00,1.485331576725416325e-01,-2.099999999999999201e+00,1.637507883667308484e+00,-2.099999999999999201e+00,1.651862848326726807e+00,-2.099999999999999201e+00,1.253236534512363332e-01,-2.099999999999999201e+00,8.854539561886112103e-03
-1.899999999999999023e+00,6.234925741375853647e+00,-1.899999999999999023e+00,1.022991693419593284e+00,-1.899999999999999023e+00,5.211934047956268579e+00,-1.899999999999999023e+00,5.240069739856532571e+00,-1.899999999999999023e+00,9.891305214760719444e-01,-1.899999999999999023e+00,5.725480043247448830e-03
-1.699999999999998845e+00,6.730771467173402911e+00,-1.699999999999998845e+00,1.490527473610826270e+00,-1.699999999999998845e+00,5.240243993562565983e+00,-1.699999999999998845e+00,5.266803297540979756e+00,-1.699999999999998845e+00,1.445320907035064995e+00,-1.699999999999998845e+00,1.864726259736311509e-02
-1.499999999999998668e+00,6.373272893031946218e+00,-1.499999999999998668e+00,2.051222451724586282e+00,-1.499999999999998668e+00,4.322050441307384361e+00,-1.499999999999998668e+00,4.847894842108305902e+00,-1.499999999999998668e+00,1.504561022215597177e+00,-1.499999999999998668e+00,2.081702870804957514e-02
-1.299999999999998490e+00,5.619905688887548045e+00,-1.299999999999998490e+00,2.577226130412997307e+00,-1.299999999999998490e+00,3.042679558474526758e+00,-1.299999999999998490e+00,4.116446919670639915e+00,-1.299999999999998490e+00,1.473964480243675323e+00,-1.299999999999998490e+00,2.949428897323118012e-02
-1.099999999999998312e+00,5.156326896594132236e+00,-1.099999999999998312e+00,3.286138528835494288e+00,-1.099999999999998312e+00,1.870188367758649717e+00,-1.099999999999998312e+00,3.720328230892656407e+00,-1.099999999999998312e+00,1.396075604652703195e+00,-1.099999999999998312e+00,3.992306104878385470e-02
-8.999999999999981348e-01,4.949367667251963532e+00,-8.999999999999981348e-01,3.813916916682545732e+00,-8.999999999999981348e-01,1.135450750569428902e+00,-8.999999999999981348e-01,3.555072541921936669e+00,-8.999999999999981348e-01,1.357443781063812471e+00,-8.999999999999981348e-01,3.685134426620207543e-02
-6.999999999999979572e-01,4.855807297989093385e+00,-6.999999999999979572e-01,4.117620776469965271e+00,-6.999999999999979572e-01,7.381865215191346641e-01,-6.999999999999979572e-01,3.600161801915308324e+00,-6.999999999999979572e-01,1.211498099802910788e+00,-6.999999999999979572e-01,4.414739627087008872e-02
-4.999999999999977796e-01,4.875949028961547249e+00,-4.999999999999977796e-01,4.374421510661605339e+00,-4.999999999999977796e-01,5.015275182999382464e-01,-4.999999999999977796e-01,3.721316804273654633e+00,-4.999999999999977796e-01,1.093529528912734916e+00,-4.999999999999977796e-01,6.110269577518022410e-02
-2.999999999999976019e-01,4.785141950692369583e+00,-2.999999999999976019e-01,4.435528370608346371e+00,-2.999999999999976019e-01,3.496135800840373120e-01,-2.999999999999976019e-01,3.726797452301469527e+00,-2.999999999999976019e-01,9.772588081975998042e-01,-2.999999999999976019e-01,8.108569019332154126e-02
-9.999999999999742428e-02,4.590645949723910491e+00,-9.999999999999742428e-02,4.364827327847558003e+00,-9.999999999999742428e-02,2.258186218763257036e-01,-9.999999999999742428e-02,3.527496307159700972e+00,-9.999999999999742428e-02,9.966418292421599379e-01,-9.999999999999742428e-02,6.650781332203689611e-02
1.000000000000027534e-01,4.182533282849683509e+00,1.000000000000027534e-01,3.992979515953927638e+00,1.000000000000027534e-01,1.895537668957820998e-01,1.000000000000027534e-01,3.235265923205106642e+00,1.000000000000027534e-01,8.691079921918937190e-01,1.000000000000027534e-01,7.815936745263590835e-02
3.000000000000029310e-01,3.721583824689865594e+00,3.000000000000029310e-01,3.602017090445022607e+00,3.000000000000029310e-01,1.195667342448250431e-01,3.000000000000029310e-01,2.864897164647414840e+00,3.000000000000029310e-01,7.903331120581567060e-01,3.000000000000029310e-01,6.635354798431192247e-02
5.000000000000031086e-01,3.279076060278256044e+00,5.000000000000031086e-01,3.182816307373833364e+00,5.000000000000031086e-01,9.625975290443648802e-02,5.000000000000031086e-01,2.495443450910835193e+00,5.000000000000031086e-01,7.222862098136548781e-01,5.000000000000031086e-01,6.134639955378975995e-02
7.000000000000032863e-01,2.923096620909584331e+00,7.000000000000032863e-01,2.841479736029734138e+00,7.000000000000032863e-01,8.161688487984111728e-02,7.000000000000032863e-01,2.183860071832891325e+00,7.000000000000032863e-01,6.679477711332231227e-01,7.000000000000032863e-01,7.128877794344157248e-02
9.000000000000034639e-01,2.658712093052496783e+00,9.000000000000034639e-01,2.599272138629946216e+00,9.000000000000034639e-01,5.943995442256840706e-02,9.000000000000034639e-01,1.946257364397658396e+00,9.000000000000034639e-01,6.576445949698223048e-01,9.000000000000034639e-01,5.481013368501445188e-02
1.100000000000003642e+00,1.887255147470102257e+00,1.100000000000003642e+00,1.848447359140035440e+00,1.100000000000003642e+00,3.880778833004894235e-02,1.100000000000003642e+00,1.328147896180466025e+00,1.100000000000003642e+00,5.242020850509381269e-01,1.100000000000003642e+00,3.490516623869494017e-02
1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00
1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00
1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00
