# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00
-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00
-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00
-2.299999999999999378e+00,1.496210500637979791e-04,-2.299999999999999378e+00,8.112409943219619167e-05,-2.299999999999999378e+00,6.849695063160177384e-05,-2.299999999999999378e+00,6.849695063160177384e-05,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,8.112409943219619167e-05
-2.099999999999999201e+00,8.977592457175857799e-02,-2.099999999999999201e+00,8.977592457175857799e-02,-2.099999999999999201e+00,0.000000000000000000e+00,-2.099999999999999201e+00,6.559894937710922247e-02,-2.099999999999999201e+00,2.340655734447285100e-02,-2.099999999999999201e+00,7.704178501765195910e-04
-1.899999999999999023e+00,8.864441983213873222e-01,-1.899999999999999023e+00,8.860988702013029572e-01,-1.899999999999999023e+00,3.453281200844566991e-04,-1.899999999999999023e+00,7.994388500534771458e-01,-1.899999999999999023e+00,8.575920569297497409e-02,-1.899999999999999023e+00,1.246142574935670683e-03
-1.699999999999998845e+00,1.276409497777100555e+00,-1.699999999999998845e+00,1.275984546835606359e+00,-1.699999999999998845e+00,4.249509414944835058e-04,-1.699999999999998845e+00,1.123936189473250025e+00,-1.699999999999998845e+00,1.502846999815031226e-01,-1.699999999999998845e+00,2.188608322346684374e-03
-1.499999999999998668e+00,1.701337184944919256e+00,-1.499999999999998668e+00,1.700117557201823448e+00,-1.499999999999998668e+00,1.219627743095463021e-03,-1.499999999999998668e+00,1.483571296957743479e+00,-1.499999999999998668e+00,2.156676322958453185e-01,-1.499999999999998668e+00,2.098255691330273669e-03
-1.299999999999998490e+00,2.092090183486195798e+00,-1.299999999999998490e+00,2.091615843040897982e+00,-1.299999999999998490e+00,4.743404452964444275e-04,-1.299999999999998490e+00,1.817898073457153485e+00,-1.299999999999998490e+00,2.685752056458340919e-01,-1.299999999999998490e+00,5.616904383205696162e-03
-1.099999999999998312e+00,2.716469585529496023e+00,-1.099999999999998312e+00,2.714496338302985201e+00,-1.099999999999998312e+00,1.973247226511207382e-03,-1.099999999999998312e+00,2.289859319107391489e+00,-1.099999999999998312e+00,4.202158121052034789e-01,-1.099999999999998312e+00,6.394454316904525995e-03
-8.999999999999981348e-01,3.299228007156136844e+00,-8.999999999999981348e-01,3.299006269526523205e+00,-8.999999999999981348e-01,2.217376296157543437e-04,-8.999999999999981348e-01,2.722459391168194021e+00,-8.999999999999981348e-01,5.670238377649923223e-01,-8.999999999999981348e-01,9.744778222948681165e-03
-6.999999999999979572e-01,3.787702054506552507e+00,-6.999999999999979572e-01,3.787429634723774807e+00,-6.999999999999979572e-01,2.724197827765025611e-04,-6.999999999999979572e-01,3.061513354204536963e+00,-6.999999999999979572e-01,7.107567554754101735e-01,-6.999999999999979572e-01,1.543194482660934820e-02
-4.999999999999977796e-01,4.048033803894898419e+00,-4.999999999999977796e-01,4.047229878469013720e+00,-4.999999999999977796e-01,8.039254258810149545e-04,-4.999999999999977796e-01,3.343921288366910716e+00,-4.999999999999977796e-01,6.862993689353826809e-01,-4.999999999999977796e-01,1.781314659259681035e-02
-2.999999999999976019e-01,4.289131845658965325e+00,-2.999999999999976019e-01,4.288659288398552150e+00,-2.999999999999976019e-01,4.725572604099646649e-04,-2.999999999999976019e-01,3.475841549477135750e+00,-2.999999999999976019e-01,7.803648230708474243e-01,-2.999999999999976019e-01,3.292547311096841872e-02
-9.999999999999742428e-02,4.204066992042328366e+00,-9.999999999999742428e-02,4.203893949553151543e+00,-9.999999999999742428e-02,1.730424891878387704e-04,-9.999999999999742428e-02,3.342231139287577868e+00,-9.999999999999742428e-02,8.229044634039294204e-01,-9.999999999999742428e-02,3.893138935081535967e-02
1.000000000000027534e-01,3.868033301832019433e+00,1.000000000000027534e-01,3.867884139038924030e+00,1.000000000000027534e-01,1.491627930854062594e-04,1.000000000000027534e-01,3.083232358191075662e+00,1.000000000000027534e-01,7.615871404847981418e-01,1.000000000000027534e-01,2.321380315612411177e-02
3.000000000000029310e-01,3.329103649092192363e+00,3.000000000000029310e-01,3.328915157043821349e+00,3.000000000000029310e-01,1.884920483773163508e-04,3.000000000000029310e-01,2.725233795582392649e+00,3.000000000000029310e-01,5.821203483321583105e-01,3.000000000000029310e-01,2.174950517766284508e-02
5.000000000000031086e-01,2.838103093343903982e+00,5.000000000000031086e-01,2.838103093343895100e+00,5.000000000000031086e-01,0.000000000000000000e+00,5.000000000000031086e-01,2.355919611092373689e+00,5.000000000000031086e-01,4.534028244023881049e-01,5.000000000000031086e-01,2.878065784913441325e-02
7.000000000000032863e-01,2.465849252115376089e+00,7.000000000000032863e-01,2.465741746263253820e+00,7.000000000000032863e-01,1.075058521268114223e-04,7.000000000000032863e-01,2.077464430090968150e+00,7.000000000000032863e-01,3.704427519978746863e-01,7.000000000000032863e-01,1.794207002654345934e-02
9.000000000000034639e-01,2.238681235949532944e+00,9.000000000000034639e-01,2.238311120411148103e+00,9.000000000000034639e-01,3.701155383678872879e-04,9.000000000000034639e-01,1.846927836240841225e+00,9.000000000000034639e-01,3.777668719883676696e-01,9.000000000000034639e-01,1.398652772030445357e-02
1.100000000000003642e+00,1.497511964775689375e+00,1.100000000000003642e+00,1.497234606888683039e+00,1.100000000000003642e+00,2.773578870215950582e-04,1.100000000000003642e+00,1.227007071434526919e+00,1.100000000000003642e+00,2.561420651038218144e-01,1.100000000000003642e+00,1.436282823733935066e-02
1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00
1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00
1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00
