# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00
-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00
-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00
-2.299999999999999378e+00,7.800079818478107899e-03,-2.299999999999999378e+00,7.800079818478107899e-03,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,7.635326249776729253e-03,-2.299999999999999378e+00,1.647535687013792691e-04,-2.299999999999999378e+00,0.000000000000000000e+00
-2.099999999999999201e+00,2.694315386622825881e-01,-2.099999999999999201e+00,2.559896229929433664e-01,-2.099999999999999201e+00,1.344191566933918350e-02,-2.099999999999999201e+00,2.164876545067757341e-01,-2.099999999999999201e+00,4.972385798791499611e-02,-2.099999999999999201e+00,3.220026167591853120e-03
-1.899999999999999023e+00,4.870798711575570650e+00,-1.899999999999999023e+00,4.833622365802452414e+00,-1.899999999999999023e+00,3.717634577311844379e-02,-1.899999999999999023e+00,4.514761787099718759e+00,-1.899999999999999023e+00,3.548904065118997364e-01,-1.899999999999999023e+00,1.146517963952405636e-03
-1.699999999999998845e+00,5.695132520984413027e+00,-1.699999999999998845e+00,5.687077561922508906e+00,-1.699999999999998845e+00,8.054959061911006260e-03,-1.699999999999998845e+00,4.919846164969487567e+00,-1.699999999999998845e+00,7.720358122456281169e-01,-1.699999999999998845e+00,3.250543769301939261e-03
-1.499999999999998668e+00,4.257698871728063494e+00,-1.499999999999998668e+00,4.251097621671013904e+00,-1.499999999999998668e+00,6.601250057043686961e-03,-1.499999999999998668e+00,3.359706942452946876e+00,-1.499999999999998668e+00,8.847490911808720826e-01,-1.499999999999998668e+00,1.324283809425135482e-02
-1.299999999999998490e+00,3.328277741885579566e+00,-1.299999999999998490e+00,3.311089846945882709e+00,-1.299999999999998490e+00,1.718789493970392449e-02,-1.299999999999998490e+00,2.496690016557213898e+00,-1.299999999999998490e+00,8.151308542105354382e-01,-1.299999999999998490e+00,1.645687111784098489e-02
-1.099999999999998312e+00,2.859486665805316186e+00,-1.099999999999998312e+00,2.847315116314781402e+00,-1.099999999999998312e+00,1.217154949053473982e-02,-1.099999999999998312e+00,2.218449391714119479e+00,-1.099999999999998312e+00,6.072726277299942410e-01,-1.099999999999998312e+00,3.376464636120743434e-02
-8.999999999999981348e-01,2.945081254415313765e+00,-8.999999999999981348e-01,2.921987432811060437e+00,-8.999999999999981348e-01,2.309382160425822381e-02,-8.999999999999981348e-01,2.316134820085500756e+00,-8.999999999999981348e-01,5.755915314296747853e-01,-8.999999999999981348e-01,5.335490290013442105e-02
-6.999999999999979572e-01,3.027579272585728898e+00,-6.999999999999979572e-01,3.017536345683085042e+00,-6.999999999999979572e-01,1.004292690263163326e-02,-6.999999999999979572e-01,2.440459618438441058e+00,-6.999999999999979572e-01,5.098322192977066125e-01,-6.999999999999979572e-01,7.728743484956056287e-02
-4.999999999999977796e-01,3.090694942461889028e+00,-4.999999999999977796e-01,3.069517493678085795e+00,-4.999999999999977796e-01,2.117744878380568851e-02,-4.999999999999977796e-01,2.536071728296674266e+00,-4.999999999999977796e-01,4.485484603875165566e-01,-4.999999999999977796e-01,1.060747537776999261e-01
-2.999999999999976019e-01,3.186995914497388949e+00,-2.999999999999976019e-01,3.163922257962211493e+00,-2.999999999999976019e-01,2.307365653518108142e-02,-2.999999999999976019e-01,2.544645968083652399e+00,-2.999999999999976019e-01,4.913713361652739531e-01,-2.999999999999976019e-01,1.509786102484670656e-01
-9.999999999999742428e-02,3.004352927749370572e+00,-9.999999999999742428e-02,2.977687865398675360e+00,-9.999999999999742428e-02,2.666506235068670516e-02,-9.999999999999742428e-02,2.344130855150921011e+00,-9.999999999999742428e-02,5.157574004220163433e-01,-9.999999999999742428e-02,1.444646721764021868e-01
1.000000000000027534e-01,2.910705471084347185e+00,1.000000000000027534e-01,2.870341591364721001e+00,1.000000000000027534e-01,4.036387971963101978e-02,1.000000000000027534e-01,2.164040933629332919e+00,1.000000000000027534e-01,6.145043826352654115e-01,1.000000000000027534e-01,1.321601548197731402e-01
3.000000000000029310e-01,2.746644010818676929e+00,3.000000000000029310e-01,2.699245026366911215e+00,3.000000000000029310e-01,4.739898445174878239e-02,3.000000000000029310e-01,1.972223099567431692e+00,3.000000000000029310e-01,6.909478176989857223e-01,3.000000000000029310e-01,8.347309355223772598e-02
5.000000000000031086e-01,2.161851901794751285e+00,5.000000000000031086e-01,2.113537525745013745e+00,5.000000000000031086e-01,4.831437604974481159e-02,5.000000000000031086e-01,1.526379485319302010e+00,5.000000000000031086e-01,5.487919746504613672e-01,5.000000000000031086e-01,8.668044182501040418e-02
7.000000000000032863e-01,1.725887999622633950e+00,7.000000000000032863e-01,1.660886249817226989e+00,7.000000000000032863e-01,6.500174980541284508e-02,7.000000000000032863e-01,1.238553316088562894e+00,7.000000000000032863e-01,4.478412096595057457e-01,7.000000000000032863e-01,3.949347387455091202e-02
9.000000000000034639e-01,1.527485270417302310e+00,9.000000000000034639e-01,1.460131926519176782e+00,9.000000000000034639e-01,6.735334389812432099e-02,9.000000000000034639e-01,1.039330573269547031e+00,9.000000000000034639e-01,4.357899566191880125e-01,9.000000000000034639e-01,5.236474052856328332e-02
1.100000000000003642e+00,9.966766944295977204e-01,1.100000000000003642e+00,9.246216814699322883e-01,1.100000000000003642e+00,7.205501295968122499e-02,1.100000000000003642e+00,6.901521306160369740e-01,1.100000000000003642e+00,2.760871862122971088e-01,1.100000000000003642e+00,3.043737760127760220e-02
1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00
1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00
1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00
