# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00
-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00
-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00
-2.299999999999999378e+00,2.871958842840900781e-03,-2.299999999999999378e+00,2.871958842840900781e-03,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,1.910272267960202823e-03,-2.299999999999999378e+00,3.512842243866936805e-04,-2.299999999999999378e+00,6.104023504940044942e-04
-2.099999999999999201e+00,2.809624131912215050e-01,-2.099999999999999201e+00,2.705156043099146146e-01,-2.099999999999999201e+00,1.044680888130677596e-02,-2.099999999999999201e+00,2.191020819417612842e-01,-2.099999999999999201e+00,4.964047449415293078e-02,-2.099999999999999201e+00,1.221985675530713397e-02
-1.899999999999999023e+00,5.040133908091903869e+00,-1.899999999999999023e+00,4.946814140716189634e+00,-1.899999999999999023e+00,9.331976737571816283e-02,-1.899999999999999023e+00,4.646495417419290064e+00,-1.899999999999999023e+00,3.862299409917320236e-01,-1.899999999999999023e+00,7.408549680882475785e-03
-1.699999999999998845e+00,6.051650152856793419e+00,-1.699999999999998845e+00,5.957312924509347241e+00,-1.699999999999998845e+00,9.433722834744268093e-02,-1.699999999999998845e+00,5.248408143632167011e+00,-1.699999999999998845e+00,7.960744468397560336e-01,-1.699999999999998845e+00,7.167562384870882278e-03
-1.499999999999998668e+00,4.758939354680641109e+00,-1.499999999999998668e+00,4.654304518189801065e+00,-1.499999999999998668e+00,1.046348364908349787e-01,-1.499999999999998668e+00,3.833101164556951712e+00,-1.499999999999998668e+00,9.092643687943540165e-01,-1.499999999999998668e+00,1.657382132933488128e-02
-1.299999999999998490e+00,3.716887069174865221e+00,-1.299999999999998490e+00,3.567563108073575240e+00,-1.299999999999998490e+00,1.493239611012946721e-01,-1.299999999999998490e+00,2.883211977455879538e+00,-1.299999999999998490e+00,8.175790066939829792e-01,-1.299999999999998490e+00,1.609608502500643745e-02
-1.099999999999998312e+00,3.236133522806821095e+00,-1.099999999999998312e+00,3.021182486681477819e+00,-1.099999999999998312e+00,2.149510361253628710e-01,-1.099999999999998312e+00,2.537249679771419686e+00,-1.099999999999998312e+00,6.486637315349540467e-01,-1.099999999999998312e+00,5.022011150045602168e-02
-8.999999999999981348e-01,3.355786175106595604e+00,-8.999999999999981348e-01,3.063420878090334920e+00,-8.999999999999981348e-01,2.923652970162650688e-01,-8.999999999999981348e-01,2.606878540227320684e+00,-8.999999999999981348e-01,6.745264388588398941e-01,-8.999999999999981348e-01,7.438119602042927991e-02
-6.999999999999979572e-01,3.545186744198720152e+00,-6.999999999999979572e-01,3.132368285050880274e+00,-6.999999999999979572e-01,4.128184591478233356e-01,-6.999999999999979572e-01,2.796020099658635072e+00,-6.999999999999979572e-01,6.367201579365909803e-01,-6.999999999999979572e-01,1.124464866034703830e-01
-4.999999999999977796e-01,3.828354905035169953e+00,-4.999999999999977796e-01,3.228723352389898160e+00,-4.999999999999977796e-01,5.996315526452731248e-01,-4.999999999999977796e-01,2.996128002970795734e+00,-4.999999999999977796e-01,6.611170388246837559e-01,-4.999999999999977796e-01,1.711098632397116959e-01
-2.999999999999976019e-01,4.141333402182581835e+00,-2.999999999999976019e-01,3.245793041287884595e+00,-2.999999999999976019e-01,8.955403608947051231e-01,-2.999999999999976019e-01,3.274385064088941366e+00,-2.999999999999976019e-01,6.729990305763985381e-01,-2.999999999999976019e-01,1.939493075172714076e-01
-9.999999999999742428e-02,4.314061702449219382e+00,-9.999999999999742428e-02,3.127596852344852074e+00,-9.999999999999742428e-02,1.186464850104344437e+00,-9.999999999999742428e-02,3.336753993306377453e+00,-9.999999999999742428e-02,7.739445432737431796e-01,-9.999999999999742428e-02,2.033631658691351374e-01
1.000000000000027534e-01,4.356189820462317286e+00,1.000000000000027534e-01,2.935136189355961989e+00,1.000000000000027534e-01,1.421053631106332205e+00,1.000000000000027534e-01,3.252110722448676494e+00,1.000000000000027534e-01,9.233342504566551812e-01,1.000000000000027534e-01,1.807448475569770618e-01
3.000000000000029310e-01,4.390560028643174739e+00,3.000000000000029310e-01,2.768179762426120849e+00,3.000000000000029310e-01,1.622380266217072098e+00,3.000000000000029310e-01,3.100861885796483808e+00,3.000000000000029310e-01,1.143235186880335874e+00,3.000000000000029310e-01,1.464629559663955805e-01
5.000000000000031086e-01,3.923269727540508178e+00,5.000000000000031086e-01,2.161095523267888563e+00,5.000000000000031086e-01,1.762174204272600742e+00,5.000000000000031086e-01,2.709409063054736944e+00,5.000000000000031086e-01,1.096619975841541583e+00,5.000000000000031086e-01,1.172406886441559187e-01
7.000000000000032863e-01,3.623705005162986659e+00,7.000000000000032863e-01,1.721508213364543627e+00,7.000000000000032863e-01,1.902196791798439701e+00,7.000000000000032863e-01,2.520616935861009100e+00,7.000000000000032863e-01,1.012618859176075192e+00,7.000000000000032863e-01,9.046921012594401346e-02
9.000000000000034639e-01,3.711364162979014392e+00,9.000000000000034639e-01,1.517412702902705357e+00,9.000000000000034639e-01,2.193951460076311477e+00,9.000000000000034639e-01,2.509886343067577297e+00,9.000000000000034639e-01,1.090810356675946169e+00,9.000000000000034639e-01,1.106674632354661125e-01
1.100000000000003642e+00,2.743612116446112470e+00,1.100000000000003642e+00,1.004428801736642951e+00,1.100000000000003642e+00,1.739183314709473738e+00,1.100000000000003642e+00,1.878772629222767110e+00,1.100000000000003642e+00,7.742901364500387462e-01,1.100000000000003642e+00,9.054935077327129489e-02
1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00
1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00
1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00
