# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00
2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00
3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00
5.145322575168460519e-03,8.056706920353672030e-03,5.145322575168460519e-03,0.000000000000000000e+00,5.145322575168460519e-03,8.056706920353672030e-03,5.145322575168460519e-03,0.000000000000000000e+00,5.145322575168460519e-03,8.056706920353672030e-03,5.145322575168460519e-03,0.000000000000000000e+00
8.154786722400979987e-03,1.313625582444854523e+01,8.154786722400979987e-03,1.269888376050044343e+01,8.154786722400979987e-03,4.373720639481023520e-01,8.154786722400979987e-03,1.032724897233480377e+01,8.154786722400979987e-03,2.394526143424201781e+00,8.154786722400979987e-03,4.144807086895405668e-01
1.292446596230559588e-02,9.567453017413743055e+01,1.292446596230559588e-02,9.493828927233715831e+01,1.292446596230559588e-02,7.362409018002876726e-01,1.292446596230559588e-02,8.570178341310885628e+01,1.292446596230559588e-02,9.705074444931542033e+00,1.292446596230559588e-02,2.676723160970458371e-01
2.048389811985352332e-02,9.593688027456327916e+01,2.048389811985352332e-02,9.561015529445199945e+01,2.048389811985352332e-02,3.267249801113973340e-01,2.048389811985352332e-02,8.155337376316479947e+01,2.048389811985352332e-02,1.429400597632256975e+01,2.048389811985352332e-02,8.950053507593659641e-02
3.246479068522285794e-02,6.251586814554602967e+01,3.246479068522285794e-02,6.233349202460509986e+01,3.246479068522285794e-02,1.823761209409069106e-01,3.246479068522285794e-02,5.129194001337214814e+01,3.246479068522285794e-02,1.116394473785909547e+01,3.246479068522285794e-02,5.998339431478005163e-02
5.145322575168470580e-02,3.884454719098824427e+01,5.145322575168470580e-02,3.874863323117838831e+01,5.145322575168470580e-02,9.591395980981765046e-02,5.145322575168470580e-02,3.130533299642535638e+01,5.145322575168470580e-02,7.444055058906456246e+00,5.145322575168470580e-02,9.515913565637224014e-02
8.154786722400997334e-02,2.472735996257670266e+01,8.154786722400997334e-02,2.464053667825159266e+01,8.154786722400997334e-02,8.682328432502595117e-02,8.154786722400997334e-02,1.992674211235049242e+01,8.154786722400997334e-02,4.625426921420870308e+00,8.154786722400997334e-02,1.751909288052529434e-01
1.292446596230562295e-01,1.540243376647320694e+01,1.292446596230562295e-01,1.528709116024294090e+01,1.292446596230562295e-01,1.153426062302760347e-01,1.292446596230562295e-01,1.220088659405110754e+01,1.292446596230562295e-01,3.049105221214960526e+00,1.292446596230562295e-01,1.524419512071865934e-01
2.048389811985356634e-01,9.674951777261691532e+00,2.048389811985356634e-01,9.605410126045155650e+00,2.048389811985356634e-01,6.954165121652741699e-02,2.048389811985356634e-01,7.538729145458220593e+00,2.048389811985356634e-01,1.825490393630624819e+00,2.048389811985356634e-01,3.107322381728510052e-01
3.246479068522293288e-01,5.940170960086041063e+00,3.246479068522293288e-01,5.856906233448704313e+00,3.246479068522293288e-01,8.326472663731646073e-02,3.246479068522293288e-01,4.511210398998013460e+00,3.246479068522293288e-01,1.169464574949753866e+00,3.246479068522293288e-01,2.594959861383099309e-01
5.145322575168480572e-01,3.628138559651481021e+00,5.145322575168480572e-01,3.485509883984242663e+00,5.145322575168480572e-01,1.426286756672361100e-01,5.145322575168480572e-01,2.740211806444318832e+00,5.145322575168480572e-01,6.909152137627911916e-01,5.145322575168480572e-01,1.970115394443511248e-01
8.154786722401015098e-01,2.181242378934822757e+00,8.154786722401015098e-01,1.928010679280388162e+00,8.154786722401015098e-01,2.532316996544337062e-01,8.154786722401015098e-01,1.689415180392399796e+00,8.154786722401015098e-01,3.835898286524962453e-01,8.154786722401015098e-01,1.082373698899114639e-01
1.292446596230564904e+00,1.323276809125136788e+00,1.292446596230564904e+00,1.030278389830844521e+00,1.292446596230564904e+00,2.929984192942909904e-01,1.292446596230564904e+00,1.056675332233572018e+00,1.292446596230564904e+00,2.172895578979687492e-01,1.292446596230564904e+00,4.931191899358746550e-02
