# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00
2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00
3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00
5.145322575168460519e-03,2.177812653860125292e-01,5.145322575168460519e-03,2.118183663283811080e-01,5.145322575168460519e-03,5.962899057631428079e-03,5.145322575168460519e-03,2.155605434113574415e-01,5.145322575168460519e-03,2.220721974655133664e-03,5.145322575168460519e-03,0.000000000000000000e+00
8.154786722400979987e-03,3.941666432680926846e+01,8.154786722400979987e-03,3.814065956901929155e+01,8.154786722400979987e-03,1.276004757789985344e+00,8.154786722400979987e-03,1.143132616465775442e+01,8.154786722400979987e-03,2.790258533258952056e+01,8.154786722400979987e-03,8.275282956202062445e-02
1.292446596230559588e-02,4.932636076360259381e+01,1.292446596230559588e-02,4.711660743875262369e+01,1.292446596230559588e-02,2.209753324849990985e+00,1.292446596230559588e-02,3.161498625499327986e+01,1.292446596230559588e-02,1.764718284791972991e+01,1.292446596230559588e-02,6.419166068964282656e-02
2.048389811985352332e-02,3.555246250606194280e+01,2.048389811985352332e-02,3.483309048219594217e+01,2.048389811985352332e-02,7.193720238659805366e-01,2.048389811985352332e-02,2.550631126322161890e+01,2.048389811985352332e-02,9.939785590720704889e+00,2.048389811985352332e-02,1.063656521196886806e-01
3.246479068522285794e-02,2.598519163394478326e+01,3.246479068522285794e-02,2.570471535257136253e+01,3.246479068522285794e-02,2.804762813734119065e-01,3.246479068522285794e-02,2.019682481722920286e+01,3.246479068522285794e-02,5.721302893547824731e+00,3.246479068522285794e-02,6.706392316779337393e-02
5.145322575168470580e-02,1.984020714580924505e+01,5.145322575168470580e-02,1.964077071843785660e+01,5.145322575168470580e-02,1.994364273714246405e-01,5.145322575168470580e-02,1.580611623993828552e+01,5.145322575168470580e-02,3.910591207135540870e+00,5.145322575168470580e-02,1.234996987355025805e-01
8.154786722400997334e-02,1.583444166906255290e+01,8.154786722400997334e-02,1.577866938888380766e+01,8.154786722400997334e-02,5.577228017873332722e-02,8.154786722400997334e-02,1.265212945687273915e+01,8.154786722400997334e-02,3.099845974849174013e+00,8.154786722400997334e-02,8.246623734066582667e-02
1.292446596230562295e-01,1.168048510301013998e+01,1.292446596230562295e-01,1.166399395918933024e+01,1.292446596230562295e-01,1.649114382082629560e-02,1.292446596230562295e-01,9.302958216592450924e+00,1.292446596230562295e-01,2.290592783644944230e+00,1.292446596230562295e-01,8.693410277270784137e-02
2.048389811985356634e-01,8.342916559232579132e+00,2.048389811985356634e-01,8.328573008312091019e+00,2.048389811985356634e-01,1.434355092047466876e-02,2.048389811985356634e-01,6.685432972122583806e+00,2.048389811985356634e-01,1.593427780204412780e+00,2.048389811985356634e-01,6.405580690557545476e-02
3.246479068522293288e-01,5.651231401732450088e+00,3.246479068522293288e-01,5.647986823655918087e+00,3.246479068522293288e-01,3.244578076528725329e-03,3.246479068522293288e-01,4.595776250435630317e+00,3.246479068522293288e-01,1.005420143267296895e+00,3.246479068522293288e-01,5.003500802949464865e-02
5.145322575168480572e-01,3.695241706071836774e+00,5.145322575168480572e-01,3.693473746545337555e+00,5.145322575168480572e-01,1.767959526500261077e-03,5.145322575168480572e-01,3.001247698007246889e+00,5.145322575168480572e-01,6.517801102918798772e-01,5.145322575168480572e-01,4.221389777272393368e-02
8.154786722401015098e-01,2.258373642721482444e+00,8.154786722401015098e-01,2.257784183385497911e+00,8.154786722401015098e-01,5.894593359797087578e-04,8.154786722401015098e-01,1.841737709274409163e+00,8.154786722401015098e-01,3.854077532297230935e-01,8.154786722401015098e-01,3.122818021733370086e-02
1.292446596230564904e+00,1.339448860495805249e+00,1.292446596230564904e+00,1.338853537972513275e+00,1.292446596230564904e+00,5.953225232951681739e-04,1.292446596230564904e+00,1.077005434233970771e+00,1.292446596230564904e+00,2.430866257360749794e-01,1.292446596230564904e+00,1.935680052576779775e-02
