# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00,1.292446596230557160e-03,0.000000000000000000e+00
2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00,2.048389811985348169e-03,0.000000000000000000e+00
3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00,3.246479068522279895e-03,0.000000000000000000e+00
5.145322575168460519e-03,9.261354175861257199e-01,5.145322575168460519e-03,4.341761954381826438e-01,5.145322575168460519e-03,4.919592221479434646e-01,5.145322575168460519e-03,9.680229219816785524e-02,5.145322575168460519e-03,1.808441196374180049e-01,5.145322575168460519e-03,6.484890057505399152e-01
8.154786722400979987e-03,8.416052875178075965e+01,8.154786722400979987e-03,8.174234882567832017e+01,8.154786722400979987e-03,2.418179926102447919e+00,8.154786722400979987e-03,7.922974785889181248e+01,8.154786722400979987e-03,3.843744670190274881e+00,8.154786722400979987e-03,1.087036222698656074e+00
1.292446596230559588e-02,1.903310547685058225e+02,1.292446596230559588e-02,1.888827254897201442e+02,1.292446596230559588e-02,1.448329278785701835e+00,1.292446596230559588e-02,1.797363835202371263e+02,1.292446596230559588e-02,9.999223144033024369e+00,1.292446596230559588e-02,5.954481042357833154e-01
2.048389811985352332e-02,1.561559270740497141e+02,2.048389811985352332e-02,1.555752936436272194e+02,2.048389811985352332e-02,5.806334304225668763e-01,2.048389811985352332e-02,1.438898731081926030e+02,2.048389811985352332e-02,1.200831440555568008e+01,2.048389811985352332e-02,2.577395603014971948e-01
3.246479068522285794e-02,1.176815455116485367e+02,3.246479068522285794e-02,1.171298247727432056e+02,3.246479068522285794e-02,5.517207389052444233e-01,3.246479068522285794e-02,1.060825521325145644e+02,3.246479068522285794e-02,1.139720007028648396e+01,3.246479068522285794e-02,2.017933088473009839e-01
5.145322575168470580e-02,7.915724689391248603e+01,5.145322575168470580e-02,7.876152466161025245e+01,5.145322575168470580e-02,3.957222323022310251e-01,5.145322575168470580e-02,6.931830582484236913e+01,5.145322575168470580e-02,9.635363115879203022e+00,5.145322575168470580e-02,2.035779531908532280e-01
8.154786722400997334e-02,4.874756246418642291e+01,8.154786722400997334e-02,4.847056391172350942e+01,8.154786722400997334e-02,2.769985524629177687e-01,8.154786722400997334e-02,4.147660737004771647e+01,8.154786722400997334e-02,7.103031730217460371e+00,8.154786722400997334e-02,1.679233639210614970e-01
1.292446596230562295e-01,2.842464780505431676e+01,1.292446596230562295e-01,2.817133614382910167e+01,1.292446596230562295e-01,2.533116612252511723e-01,1.292446596230562295e-01,2.353187476997553418e+01,1.292446596230562295e-01,4.755798594979018468e+00,1.292446596230562295e-01,1.369744400998126888e-01
2.048389811985356634e-01,1.631375981007692033e+01,2.048389811985356634e-01,1.608488109713243830e+01,2.048389811985356634e-01,2.288787129444432300e-01,2.048389811985356634e-01,1.306863221467873437e+01,2.048389811985356634e-01,3.140465119174290720e+00,2.048389811985356634e-01,1.046624762238479167e-01
3.246479068522293288e-01,9.335831335814253507e+00,3.246479068522293288e-01,9.192925724104989982e+00,3.246479068522293288e-01,1.429056117092876443e-01,3.246479068522293288e-01,7.273597355533174103e+00,3.246479068522293288e-01,1.971314843347070411e+00,3.246479068522293288e-01,9.091913693398838425e-02
5.145322575168480572e-01,5.194249622276573497e+00,5.145322575168480572e-01,5.047752643609057621e+00,5.145322575168480572e-01,1.464969786675124341e-01,5.145322575168480572e-01,3.988006297105326059e+00,5.145322575168480572e-01,1.125073387736052366e+00,5.145322575168480572e-01,8.116993743520969917e-02
8.154786722401015098e-01,2.764940098919919542e+00,8.154786722401015098e-01,2.675212079065703463e+00,8.154786722401015098e-01,8.972801985420812698e-02,8.154786722401015098e-01,2.069804215021866955e+00,8.154786722401015098e-01,6.365084121901564140e-01,8.154786722401015098e-01,5.862747170789452816e-02
1.292446596230564904e+00,1.448305148487481153e+00,1.292446596230564904e+00,1.370537707462744947e+00,1.292446596230564904e+00,7.776744102473477638e-02,1.292446596230564904e+00,1.042941032120977551e+00,1.292446596230564904e+00,3.555377234335692083e-01,1.292446596230564904e+00,4.982639293293530947e-02
