# All_xvalues,All_yvalues,CE_xvalues,CE_yvalues,stable_xvalues,stable_yvalues,lowZ_xvalues,lowZ_yvalues,midZ_xvalues,midZ_yvalues,highZ_xvalues,highZ_yvalues
-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00,-2.899999999999999911e+00,0.000000000000000000e+00
-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00,-2.699999999999999734e+00,0.000000000000000000e+00
-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00,-2.499999999999999556e+00,0.000000000000000000e+00
-2.299999999999999378e+00,1.970386196709057540e-04,-2.299999999999999378e+00,1.970386196709057540e-04,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,0.000000000000000000e+00,-2.299999999999999378e+00,1.970386196709057269e-04
-2.099999999999999201e+00,3.105049351292681337e-01,-2.099999999999999201e+00,2.970945901699953429e-01,-2.099999999999999201e+00,1.341034495927280988e-02,-2.099999999999999201e+00,2.524375619406488136e-01,-2.099999999999999201e+00,5.066975530893471497e-02,-2.099999999999999201e+00,7.397617879684559132e-03
-1.899999999999999023e+00,4.950222679228768463e+00,-1.899999999999999023e+00,4.875033296825273865e+00,-1.899999999999999023e+00,7.518938240349402891e-02,-1.899999999999999023e+00,4.555849444537458659e+00,-1.899999999999999023e+00,3.850913614475185431e-01,-1.899999999999999023e+00,9.281873243791540287e-03
-1.699999999999998845e+00,5.968759112763975416e+00,-1.699999999999998845e+00,5.920077367414260827e+00,-1.699999999999998845e+00,4.868174534971276418e-02,-1.699999999999998845e+00,5.181692990603883331e+00,-1.699999999999998845e+00,7.795621310119105196e-01,-1.699999999999998845e+00,7.503991148180377477e-03
-1.499999999999998668e+00,4.776662625227562131e+00,-1.499999999999998668e+00,4.703094173372899256e+00,-1.499999999999998668e+00,7.356845185466485970e-02,-1.499999999999998668e+00,3.798135220205174800e+00,-1.499999999999998668e+00,9.634125454885922313e-01,-1.499999999999998668e+00,1.511485953379444573e-02
-1.299999999999998490e+00,3.728695077255573587e+00,-1.299999999999998490e+00,3.644279856217181646e+00,-1.299999999999998490e+00,8.441522103839201041e-02,-1.299999999999998490e+00,2.861920934891877266e+00,-1.299999999999998490e+00,8.486166676753328364e-01,-1.299999999999998490e+00,1.815747468836404616e-02
-1.099999999999998312e+00,3.144467720061697502e+00,-1.099999999999998312e+00,3.040941076666161980e+00,-1.099999999999998312e+00,1.035266433955545073e-01,-1.099999999999998312e+00,2.446789487376663796e+00,-1.099999999999998312e+00,6.502806168414635435e-01,-1.099999999999998312e+00,4.739761584357720520e-02
-8.999999999999981348e-01,3.191116288283614377e+00,-8.999999999999981348e-01,3.048524817032919554e+00,-8.999999999999981348e-01,1.425914712507110604e-01,-8.999999999999981348e-01,2.501276950838334567e+00,-8.999999999999981348e-01,6.235895692501840504e-01,-8.999999999999981348e-01,6.624976819508579529e-02
-6.999999999999979572e-01,3.295391493232418867e+00,-6.999999999999979572e-01,3.098725471280654453e+00,-6.999999999999979572e-01,1.966660219517654684e-01,-6.999999999999979572e-01,2.635586896872396778e+00,-6.999999999999979572e-01,5.766953955411642241e-01,-6.999999999999979572e-01,8.310920081886574717e-02
-4.999999999999977796e-01,3.463220754539745094e+00,-4.999999999999977796e-01,3.215318165840190368e+00,-4.999999999999977796e-01,2.479025886995646355e-01,-4.999999999999977796e-01,2.742504138602873454e+00,-4.999999999999977796e-01,5.766427291819807843e-01,-4.999999999999977796e-01,1.440738867548928548e-01
-2.999999999999976019e-01,3.583178562908054143e+00,-2.999999999999976019e-01,3.249395064212420525e+00,-2.999999999999976019e-01,3.337834986956290662e-01,-2.999999999999976019e-01,2.792084187673979034e+00,-2.999999999999976019e-01,5.902078133100068236e-01,-2.999999999999976019e-01,2.008865619240712552e-01
-9.999999999999742428e-02,3.756803283343538524e+00,-9.999999999999742428e-02,3.121441763279158454e+00,-9.999999999999742428e-02,6.353615200643804029e-01,-9.999999999999742428e-02,2.880337603295973548e+00,-9.999999999999742428e-02,6.650035189263279189e-01,-9.999999999999742428e-02,2.114621611212232632e-01
1.000000000000027534e-01,3.948127231183719665e+00,1.000000000000027534e-01,3.025614144429132235e+00,1.000000000000027534e-01,9.225130867545969782e-01,1.000000000000027534e-01,2.954558382061228006e+00,1.000000000000027534e-01,7.743513209419035093e-01,1.000000000000027534e-01,2.192175281805635034e-01
3.000000000000029310e-01,3.929217359167683554e+00,3.000000000000029310e-01,2.772235422363328983e+00,3.000000000000029310e-01,1.156981936804368338e+00,3.000000000000029310e-01,2.894484803949380680e+00,3.000000000000029310e-01,9.129591098370489766e-01,3.000000000000029310e-01,1.217734453812810841e-01
5.000000000000031086e-01,3.467204447574452786e+00,5.000000000000031086e-01,2.128740858612790721e+00,5.000000000000031086e-01,1.338463588961648520e+00,5.000000000000031086e-01,2.486083699029436822e+00,5.000000000000031086e-01,8.798177532348255836e-01,5.000000000000031086e-01,1.013029953101469011e-01
7.000000000000032863e-01,3.339056656257701317e+00,7.000000000000032863e-01,1.736572864371797476e+00,7.000000000000032863e-01,1.602483791885929820e+00,7.000000000000032863e-01,2.409063168455615411e+00,7.000000000000032863e-01,8.538808780082659533e-01,7.000000000000032863e-01,7.611260979383480119e-02
9.000000000000034639e-01,3.487667049172190392e+00,9.000000000000034639e-01,1.534502425285425353e+00,9.000000000000034639e-01,1.953164623886755935e+00,9.000000000000034639e-01,2.464938125615905307e+00,9.000000000000034639e-01,9.403030706187491816e-01,9.000000000000034639e-01,8.242585293750191722e-02
1.100000000000003642e+00,2.639635388601994759e+00,1.100000000000003642e+00,1.016050715978467744e+00,1.100000000000003642e+00,1.623584672623546998e+00,1.100000000000003642e+00,1.849516323031808795e+00,1.100000000000003642e+00,6.949428535252926142e-01,1.100000000000003642e+00,9.517621204491544251e-02
1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00,1.300000000000003819e+00,0.000000000000000000e+00
1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00,1.500000000000003997e+00,0.000000000000000000e+00
1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00,1.700000000000004174e+00,0.000000000000000000e+00
